,text,tag,senti_polarity
2831, 【智言慧语】我虽然白，但是我不能没有目标，也不能没有原则；不是我的真心话，我不能说；要好好演戏，一定要做个对得起自己与大家的人。,励志,positive
2832, 在德国父母的眼中，每个孩子都是独立的个体。他们既不附属于家长，也不依赖家长。他们有自己独立的空间，也具备独立的思维。所以，德国的孩子多以自我独立发展为成长目标。而身为父母，只要给予孩子自由的空间即可。,励志,positive
2833, 学习目标设定之后，会自己思考或让别人帮助分析是否符合自己的情况。,励志,positive
2834, 【智言慧语】生活在于改变，改变自己的生活需要勇气，改变自己的目标更需要勇气。,励志,positive
2835, 从来都不是一个热爱运动的人，也在青春期正式发育后变成痛恨跑步的人，竟然给自己一个新的目标、一个新的挑战。,励志,positive
2836, 又是一个月，我定下了自己的目标，希望自己小文艺，有涵养，安静些。窗台布满花花草草，找了老师学习香道。,励志,positive
2837, 常回头看看，让我们拨开生活的迷雾，找准前进的方向。目标引领成长，过程充盈人生，境界提升形象。有多少事，如果当初回头看看，就会做得更好；有多少人，如果能回头一看，就可以得到自己需要的。,励志,positive
2838, 人生的目标，就是拥有可以让自己骄傲的本领。,励志,positive
2839, 当一个人知道自己的目标是什么时，整个世界都会为他让路。,励志,positive
2840, 【智言慧语】人们时常会仰望别人的幸福，而看不见自己拥有的幸福，更不知道自己其实也是别人仰望的目标。,励志,positive
2841, 恐惧的产生百分百基于你自己。这是唯一阻挡在你的目标前的东西。战胜你的恐惧，别被它打败。,励志,positive
2842, 心中认定一个目标，无论他人如何责骂，自己只管前进。,励志,positive
2843, 如果今天的你还没有任何目标，那么明天的清晨，你用什么理由把自己叫醒呢？对新的天道声：早安好。,励志,positive
2844, 在经过20多年冲刺般的财富赛跑后，一些人除了赚钱，不知道人生中的目标与追求到底是什么，甚至不知道自己究竟想要什么。这种缺乏信念与理想的状态，难以产生长久、快乐的幸福感。,励志,positive
2845, 【智言慧语】有高不可及的目标，没有巨大的声势，可是他在不知不觉中展翅高飞，日积月累的进步让自己更加出色，让自己拥有人生最珍贵的财富。,励志,positive
2846, 【智言慧语】为什么喜欢自驾游？孔夫子就是自驾游的先驱。周游列国时，他总是自己驾车，当弟子们昏昏欲睡时，他总是目光如炬，坚信目标就在前面。,励志,positive
2847, 目标是最能转移注意力的。一想某人就把自己的目标写下来。,励志,positive
2848, 有些人认为，能够做一个好人足矣。你处于暂时的安乐一一增上生，并不意味着你已达到了究竟的解脱一一决定善。增上生只是为最终达到决定善的一种暂时的方便条件，而不是终究目标。比如，电梯只是运送我们回家的方便工具而已，没有人会将它当成自己的家，同样的，增上生就像电梯，决定善犹如家园。,励志,positive
2849, 成长是一种经历，成熟是一种阅历。我们不能总是生活在自己的想象之中，不能虚幻地设想如果自己去做某一件事一定会比别人做得好。更重要的是把思想转化为行动，一步一步地去接近目标。,励志,positive
2850, 把自己奉献给爱，把自己奉献给社区，把自己奉献给能给予你目标与意义的创造。,励志,positive
2851, 【智言慧语】我不再为任何事战斗了，除了为自己。我唯一感兴趣的目标就是自己。,励志,positive
2852, 同家长讲明自己的实力，共同制订切实可行的奋斗目标。,励志,positive
2853, 在追求某个人生目标的过程中，人们常常会被那些并不重要的细枝末节与毫无意义的杂事分散精力，忘记自己的初衷，甚至走到岔路上。所以要时刻提醒自己“土拨鼠哪去了？。,励志,positive
2854, 【智言慧语】这个世界上没有比自己更强大的敌人，他门拥有与你一样的才华一样的头脑一样的身材，但是我相信他门比你更了解你自己，战胜自己才是我门最后的目标。,励志,positive
2855, 你与你的目标之间，无论有怎样遥远的距离，都不要担心，而是把你的精神集中在短短的距离上。一个人在很年轻的时候就应当确立自己的奋斗目标。而且目标不妨定高些。,励志,positive
2856, 那些嫌自己男友不好的孩纸们，想想有些人，连失恋都没目标。,励志,positive
2857, 【为什么失败】1，在目标面前，你越纠缠于干扰和杂音，就越远离目标；2，一个人只要不被自己打倒，谁也不可能打倒他；3，那些倒下的人，99%败在了自己的情绪和心态上。,励志,positive
2858, 人只需不取得标的目标，就不会取得自己。,励志,positive
2859, 理想，每个人都这自己的理想。理想可能是美好的憧憬，理想亦或是懵懂的青涩，对于个人而言，不同的人有着不同的理想，谁能否决我们追梦的权利呢。然而在我们确立我们的理想之前，我们需要的是梳理出正确的人生目标，因为理想毕竟不等同于幻想。,励志,positive
2860, 人以崇高的理想与目标，就会有无穷无尽的力量。将不受客观条件，可以发挥他们的创造力，创造条件，主宰自己的命运。,励志,positive
2861, 没有目标，就会迷失自己。,励志,positive
2862, 我们为了个人事业的发展，一定要根据事情的轻重缓急，制出一个日程表来。我们可以每天早上制订一个先后表，然后再加上一个进度表，就会更有利于我们向自己的目标前进了。,励志,positive
2863, 和别人比是没什么意思的，只有和自己比，才能永远有奋斗目标，不要拿别人的标准去衡量自己。,励志,positive
2864, 她们把自己恋爱作为终极目标，有了爱人便什么都不要了，对社会作不了贡献，人生价值最少。,励志,positive
2865, 【心理学语录】一切美好的事物都是曲折地接近自己的目标，一切笔直都是骗人的，所有真理都是弯曲的，时间本身就是一个圆圈。,励志,positive
2866, 男人，就应该对自己狠一点。做一个骑士吧，时刻保持冲锋的姿态。但是你的目标应该是将来成为一个将军。,励志,positive
2867, 真是句句说进人的心坎里。填充自己等待机会，表面上是忍，骨子里是不妥协。因为就算我忍的时候，我心里也清楚我是为什么忍，是为了更大的一个目标，能走的更远。,励志,positive
2868, 【智言慧语】文明的程度不在于掌握了多少知识，而在于自己知道为什么要达到选定的目标，这样就得学会选择与放弃。,励志,positive
2869, 【智言慧语】那些出类拔萃的人正是在生活的早期就清楚地辨明了自己的方向，并且始终如一地把他的能力对准这一目标的人。,励志,positive
2870, 并不是所有人都敢爱敢恨，敢想象用自己的力量去改变人心与世界。面对敌意，大多数人选择妥协。所以，才会对自己无法达成的目标顶礼膜拜。,励志,positive
2871, 你无法用物质的东西去代替爱、善良、温柔或者友情、亲情。你惟一能做的，是把自己奉献给周遭的环境，把自己奉献给能够给予你目标与意义的创造。,励志,positive
2872, 人生是一条长河，时而风平浪静，时而波涛汹涌。我们就像那撑船的船夫，拿好手中的桨。撑好自己的帆，前着自己目标前进。,励志,positive
2873, 工做中，你的做法应该是和自己比较：设定目标，然后评估自己有没有达到预先设定的目标或规划，看自己今天是否比昨天更进步，明天会不会比今天更进一步。,励志,positive
2874, 【智言慧语】我们的自下而上须臾离不开现实，随着现实的变化，我们必须随之调整自己的观念、思想、行动及目标。这是生存的必须。,励志,positive
